Date,Positive,Negative,TotalSamples,year
2021-04-06,,,20288452,2021
2021-05-06,,,20404806,2021
2021-06-06,,,20507598,2021
2021-07-06,,,20578167,2021
2021-08-06,,,20688146,2021
2021-09-06,,,20803168,2021
2021-10-06,,,20910418,2021
2021-11-06,,,21017514,2021
2021-12-06,,,21126248,2021
2021-06-13,,,21220925,2021
2021-06-14,,,21289498,2021
2021-06-15,,,21393618,2021
2021-06-16,,,21506139,2021
2021-06-17,,,21621033,2021
2021-06-18,,,21732157,2021
2021-06-19,,,21853900,2021
2021-06-20,,,21961374,2021
2021-06-21,,,22039227,2021
2021-06-22,,,22156947,2021
2021-06-23,,,22281273,2021
2021-06-24,,,22397780,2021
2021-06-25,,,22506647,2021
2021-06-26,,,22620276,2021
2021-06-27,,,22724272,2021
2021-06-28,,,22809717,2021
2021-06-29,,,22932942,2021
2021-06-30,,,23073669,2021
2021-01-07,,,23198555,2021
2021-02-07,,,23318214,2021
2021-03-07,,,23438111,2021
2021-04-07,,,23556158,2021
2021-05-07,,,23636292,2021
2021-06-07,,,23768112,2021
2021-07-07,,,23918742,2021
2021-08-07,,,24045894,2021
2021-09-07,,,24176318,2021
2021-10-07,,,24308000,2021
2021-11-07,,,24424563,2021
2021-12-07,,,24509870,2021
2021-07-13,,,24648919,2021
2021-07-14,,,24804801,2021
2021-07-15,,,24930543,2021
2021-07-16,,,25060933,2021
2021-07-17,,,25211041,2021
2021-07-18,,,25341594,2021
2021-07-19,,,25431248,2021
2021-07-20,,,25572679,2021
2021-07-21,,,25718672,2021
2021-07-22,,,25822215,2021
2021-07-23,,,25950704,2021
2021-07-24,,,26106272,2021
2021-07-25,,,26248280,2021
2021-07-26,,,26357662,2021
2021-07-27,,,26536792,2021
2021-07-28,,,26733694,2021
2021-07-29,,,26896792,2021
2021-07-30,,,27049431,2021
2021-07-31,,,27217010,2021
2021-01-08,,,27387700,2021
2021-02-08,,,27515603,2021
2021-03-08,,,27715059,2021
2021-04-08,,,27912151,2021
2021-05-08,,,28075527,2021
2021-06-08,,,28227419,2021
2021-07-08,,,28379940,2021
2021-08-08,,,28514136,2021
2021-09-08,,,28612776,2021
2021-10-08,,,28745545,2021
2020-04-13,17.0,,618,2020
2020-04-14,17.0,615.0,760,2020
2020-04-15,18.0,657.0,820,2020
2020-04-16,18.0,695.0,917,2020
2020-04-19,18.0,797.0,991,2020
2020-04-21,18.0,896.0,1137,2020
2020-04-29,22.0,1299.0,1949,2020
2020-04-30,22.0,1384.0,2245,2020
2020-01-05,22.0,1545.0,2430,2020
2020-02-05,23.0,1618.0,2434,2020
2020-03-05,41.0,1674.0,2434,2020
2020-04-05,41.0,1879.0,2639,2020
2020-09-05,42.0,2948.0,3503,2020
2020-05-13,43.0,3353.0,3683,2020
2020-05-16,43.0,3571.0,4067,2020
2020-05-18,43.0,3791.0,4219,2020
2020-05-19,43.0,3935.0,4730,2020
2020-05-21,44.0,4081.0,5291,2020
2020-05-22,44.0,4173.0,5505,2020
2020-05-23,49.0,4505.0,5727,2020
2020-05-24,52.0,4733.0,5730,2020
2020-05-25,53.0,4894.0,5896,2020
2020-05-30,74.0,6145.0,7354,2020
2020-05-31,77.0,6167.0,7354,2020
2020-02-06,81.0,6465.0,8310,2020
2020-05-06,97.0,7204.0,9754,2020
2020-06-06,99.0,7214.0,10164,2020
2020-09-06,108.0,7888.0,10249,2020
2020-11-06,135.0,8222.0,10855,2020
2020-12-06,239.0,8460.0,10986,2020
2020-06-13,437.0,8814.0,11135,2020
2020-06-14,539.0,9087.0,11135,2020
2020-06-15,555.0,9456.0,11260,2020
2020-06-16,649.0,9660.0,11537,2020
2020-06-17,687.0,9833.0,11626,2020
2020-06-18,687.0,9901.0,12082,2020
2020-06-19,744.0,10091.0,12516,2020
2020-06-20,836.0,10307.0,12838,2020
2020-06-21,837.0,10398.0,12838,2020
2020-06-22,847.0,10715.0,13018,2020
2020-06-23,932.0,10927.0,13118,2020
2020-06-24,932.0,11191.0,13313,2020
2020-06-25,941.0,11285.0,13521,2020
2020-06-26,946.0,11563.0,13636,2020
2020-06-27,960.0,11775.0,13717,2020
2020-06-29,964.0,11880.0,13886,2020
2020-01-07,990.0,12095.0,14076,2020
2020-02-07,990.0,12142.0,14272,2020
2020-03-07,1001.0,12274.0,14361,2020
2020-04-07,1005.0,12304.0,14537,2020
2020-05-07,1005.0,12319.0,14537,2020
2020-07-07,1041.0,12557.0,14833,2020
2020-08-07,1047.0,12659.0,14938,2020
2020-09-07,1055.0,12763.0,15067,2020
2020-10-07,1064.0,12869.0,15186,2020
2020-11-07,1077.0,12940.0,15293,2020
2020-12-07,1086.0,13011.0,15295,2020
2020-07-13,1093.0,13084.0,15393,2020
2020-07-14,1128.0,13147.0,15603,2020
2020-07-16,1147.0,13341.0,15830,2020
2020-07-18,1159.0,13476.0,16192,2020
2020-07-19,1178.0,13665.0,16225,2020
2020-07-20,1195.0,13712.0,16467,2020
2020-07-21,1198.0,,16639,2020
2020-07-22,1206.0,13846.0,16850,2020
2020-07-23,1210.0,,16972,2020
2020-07-24,1246.0,14245.0,17395,2020
2020-07-25,1276.0,14343.0,17625,2020
2020-07-26,1285.0,14564.0,17626,2020
2020-07-27,1306.0,14701.0,18071,2020
2020-07-28,1327.0,14904.0,18438,2020
2020-07-29,1347.0,14999.0,18849,2020
2020-07-30,1378.0,15277.0,19143,2020
2020-07-31,1404.0,15471.0,19465,2020
2020-01-08,1462.0,15816.0,19833,2020
2020-02-08,1466.0,15910.0,19860,2020
2020-03-08,1485.0,15944.0,20240,2020
2020-04-08,1534.0,16193.0,20601,2020
2020-05-08,1592.0,16509.0,20978,2020
2020-06-08,1595.0,16774.0,21383,2020
2020-07-08,1614.0,17013.0,21740,2020
2020-08-08,1639.0,17139.0,22013,2020
2020-09-08,1688.0,17380.0,22015,2020
2020-10-08,1717.0,17513.0,22161,2020
2020-11-08,1770.0,17880.0,22709,2020
2020-12-08,1811.0,18040.0,23034,2020
2020-08-13,1849.0,18370.0,23430,2020
2020-08-14,1879.0,18888.0,24197,2020
2020-08-15,1909.0,19052.0,24253,2020
2020-08-16,,19177.0,24273,2020
2020-08-17,,19266.0,24702,2020
2020-08-18,,19611.0,25208,2020
2020-08-19,,19755.0,25501,2020
2020-08-20,,19985.0,25947,2020
2020-08-21,,20354.0,26302,2020
2020-08-22,,,26531,2020
2020-08-23,,20881.0,26654,2020
2020-08-24,,21059.0,26894,2020
2020-08-25,,21217.0,27735,2020
2020-08-26,,22431.0,28719,2020
2020-08-27,,23164.0,29614,2020
2020-08-28,,23747.0,30311,2020
2020-08-29,,24305.0,30973,2020
2020-08-31,,,31037,2020
2020-01-09,,,31154,2020
2020-02-09,,,31196,2020
2020-04-09,,,31389,2020
2020-05-09,,29590.0,36302,2020
2020-07-09,,,36429,2020
2020-08-09,,,36740,2020
2020-09-09,,,36875,2020
2020-10-09,,33097.0,40397,2020
2020-11-09,,,40478,2020
2020-12-09,,34801.0,42080,2020
2020-09-13,,35470.0,42621,2020
2020-09-14,,36278.0,43357,2020
2020-09-15,,37031.0,44147,2020
2020-09-21,,41002.0,48490,2020
2020-09-26,4093.0,44243.0,52003,2020
2020-09-29,4195.0,45828.0,53758,2020
2020-02-10,4429.0,47893.0,56277,2020
2020-06-10,4720.0,50484.0,58978,2020
2020-07-10,,51158.0,59766,2020
2020-08-10,,51953.0,60690,2020
2020-10-23,,61263.0,71063,2020
2020-10-24,,61971.0,71849,2020
2020-10-25,,62369.0,72336,2020
2020-01-11,,66173.0,76512,2020
2020-04-11,,67800.0,78446,2020
2020-07-11,,69383.0,80291,2020
2020-08-11,,,80731,2020
2020-09-11,,,81433,2020
2020-10-11,,70943.0,82192,2020
2020-11-11,,71771.0,83113,2020
2020-12-11,,72432.0,83893,2020
2020-11-13,,72856.0,84408,2020
2020-11-14,,73316.0,84939,2020
2020-11-15,,73727.0,85438,2020
2020-11-16,,74103.0,85887,2020
2020-11-17,,74634.0,86477,2020
2020-11-18,,75084.0,86897,2020
2020-11-19,,75550.0,87454,2020
2020-11-20,,75977.0,88006,2020
2020-11-21,,76327.0,88444,2020
2020-11-23,,77121.0,89436,2020
2020-11-24,,77522.0,90344,2020
2020-11-25,,77931.0,90815,2020
2020-11-26,,78584.0,91578,2020
2020-11-28,,79339.0,92542,2020
2020-11-29,,79882.0,93077,2020
2020-01-12,,80955.0,94356,2020
2020-02-12,,81512.0,95168,2020
2020-03-12,,82032.0,95672,2020
2020-05-12,,82977.0,96751,2020
2020-06-12,,83532.0,97308,2020
2020-08-12,,85117.0,99110,2020
2020-11-12,,85507.0,99590,2020
2020-12-12,,85889.0,99966,2020
2020-12-13,,86207.0,100315,2020
2020-12-14,,86375.0,100634,2020
2020-12-15,,86699.0,100926,2020
2020-12-16,,87034.0,101224,2020
2020-12-18,,87440.0,101651,2020
2020-12-19,,87718.0,101962,2020
2020-12-20,,87999.0,102236,2020
2020-12-21,,88195.0,102480,2020
2020-12-22,,88446.0,102753,2020
2020-12-23,,88720.0,103073,2020
2020-12-24,,88984.0,103446,2020
2020-12-25,,89374.0,103821,2020
2020-12-26,,89700.0,104165,2020
2020-12-27,,89946.0,104381,2020
2020-12-28,,90125.0,104632,2020
2020-12-30,,90764.0,105350,2020
2020-12-31,,91049.0,105617,2020
2021-01-01,,91434.0,106054,2021
2021-02-01,,91779.0,106411,2021
2021-03-01,,92080.0,106684,2021
2021-04-01,,92279.0,106951,2021
2021-05-01,,92590.0,107274,2021
2021-06-01,,92810.0,107486,2021
2021-07-01,,93111.0,107808,2021
2021-08-01,,93443.0,108152,2021
2021-09-01,,93677.0,108370,2021
2021-10-01,,93999.0,108685,2021
2021-11-01,,94199.0,109004,2021
2021-12-01,,94637.0,109427,2021
2021-01-13,,94975.0,109774,2021
2021-01-14,,95302.0,110068,2021
2021-04-23,,174597.0,191160,2021
2021-04-28,,178562.0,197926,2021
2021-04-29,,179594.0,199107,2021
2021-04-30,,180664.0,200311,2021
2021-01-05,,181610.0,201519,2021
2021-02-05,,183051.0,202708,2021
2021-03-05,,183406.0,203524,2021
2021-04-05,,185572.0,205687,2021
2021-05-05,,187187.0,208361,2021
2021-06-05,,188954.0,210244,2021
2021-07-05,,190618.0,212898,2021
2021-08-05,,193003.0,215228,2021
2021-09-05,,194806.0,216152,2021
2021-10-05,,196440.0,218437,2021
2021-11-05,,198368.0,220429,2021
2021-12-05,,202001.0,224121,2021
2021-05-13,,203915.0,226076,2021
2021-05-14,,205919.0,228133,2021
2021-05-15,,206945.0,229620,2021
2021-05-16,,208660.0,230468,2021
2021-05-17,,210744.0,232702,2021
2021-05-18,,212148.0,234315,2021
2021-05-19,,213434.0,235737,2021
2021-05-20,,215070.0,237486,2021
2021-05-21,,216861.0,239407,2021
2021-05-22,,218163.0,240847,2021
2021-05-23,,218842.0,241657,2021
2021-05-24,,221738.0,244685,2021
2021-05-25,,224009.0,247238,2021
2021-05-26,,226173.0,249642,2021
2021-05-27,,229269.0,252883,2021
2021-05-28,,229393.0,254875,2021
2021-05-29,,229531.0,257146,2021
2021-05-30,,231446.0,259110,2021
2021-05-31,,231611.0,262237,2021
2021-01-06,,234809.0,265523,2021
2021-02-06,,237082.0,267891,2021
2021-03-06,,240281.0,271206,2021
2021-04-06,,243121.0,274174,2021
2021-05-06,,245398.0,276524,2021
2021-06-06,,247053.0,278229,2021
2021-07-06,,249254.0,280494,2021
2021-08-06,,252805.0,284117,2021
2021-09-06,,254995.0,286363,2021
2021-10-06,,257723.0,289186,2021
2021-11-06,,259996.0,291491,2021
2021-12-06,,262407.0,293941,2021
2021-06-13,,265058.0,296612,2021
2021-06-14,,268710.0,300315,2021
2021-06-15,,271777.0,303421,2021
2021-06-16,,275290.0,306968,2021
2021-06-17,,278496.0,310198,2021
2021-06-18,,281598.0,313330,2021
2021-06-19,,284360.0,316147,2021
2021-06-20,,287056.0,318865,2021
2021-06-21,,291052.0,322895,2021
2021-06-22,,294101.0,325979,2021
2021-06-23,,297954.0,329842,2021
2021-06-24,,301406.0,333300,2021
2021-06-25,,305483.0,337394,2021
2021-06-26,,308327.0,340262,2021
2021-06-27,,310849.0,342811,2021
2021-06-28,,315224.0,347244,2021
2021-06-29,,318822.0,350860,2021
2021-06-30,,323561.0,355634,2021
2021-01-07,,327224.0,359314,2021
2021-02-07,,330198.0,362299,2021
2021-03-07,,332788.0,364904,2021
2021-04-07,,334829.0,366955,2021
2021-05-07,,338485.0,370625,2021
2021-06-07,,341557.0,373706,2021
2021-07-07,,344230.0,376389,2021
2021-08-07,,346554.0,378727,2021
2021-09-07,,349101.0,381287,2021
2021-10-07,,,382174,2021
2021-11-07,,,384220,2021
2021-12-07,,,387378,2021
2021-07-13,,,389952,2021
2021-07-14,,,392938,2021
2021-07-15,,,394965,2021
2021-07-16,,,397770,2021
2021-07-17,,,400086,2021
2021-07-18,,,401900,2021
2021-07-19,,,404607,2021
2021-07-20,,,407149,2021
2021-07-21,,,409345,2021
2021-07-22,,,411343,2021
2021-07-23,,,414173,2021
2021-07-24,,,416807,2021
2021-07-25,,,419444,2021
2021-07-26,,,422921,2021
2021-07-27,,,425945,2021
2021-07-28,,,429261,2021
2021-07-29,,,430909,2021
2021-07-30,,,433873,2021
2021-07-31,,,435897,2021
2021-01-08,,,437692,2021
2021-02-08,,,440674,2021
2021-03-08,,,442685,2021
2021-04-08,,,444555,2021
2021-05-08,,,446614,2021
2021-06-08,,,448829,2021
2021-07-08,,,450438,2021
2021-08-08,,,451917,2021
2021-09-08,,,454086,2021
2021-01-21,,,524,2021
2021-01-24,,,687,2021
2021-01-25,,,888,2021
2021-01-31,,,2328,2021
2021-01-02,,,2919,2021
2021-02-02,,,4125,2021
2021-03-02,,,4263,2021
2021-04-02,,,5321,2021
2021-05-02,,,6141,2021
2021-06-02,,,7537,2021
2021-07-02,,,8160,2021
2021-08-02,,,9136,2021
2021-09-02,,,10230,2021
2021-10-02,,,11391,2021
2021-11-02,,,12738,2021
2021-12-02,,,14179,2021
2021-02-13,,,15895,2021
2021-02-14,,,16808,2021
2021-02-15,,,17518,2021
2021-02-16,,,18510,2021
2021-02-17,,,19652,2021
2021-02-18,,,20713,2021
2021-02-19,,,21702,2021
2021-02-20,,,22895,2021
2021-02-21,,,24868,2021
2021-02-22,,,26676,2021
2021-02-23,,,27527,2021
2021-02-24,,,28403,2021
2021-02-25,,,28881,2021
2021-02-26,,,29383,2021
2021-02-27,,,30210,2021
2021-02-28,,,31207,2021
2021-01-03,,,32397,2021
2021-02-03,,,32849,2021
2021-03-03,,,33417,2021
2021-04-03,,,34637,2021
2021-05-03,,,35498,2021
2021-06-03,,,36349,2021
2021-07-03,,,36930,2021
2021-08-03,,,37341,2021
2021-09-03,,,38175,2021
2021-10-03,,,38831,2021
2021-11-03,,,39660,2021
2021-12-03,,,40152,2021
2021-03-13,,,41048,2021
2021-03-14,,,41486,2021
2021-03-15,,,42114,2021
2021-03-16,,,42672,2021
2021-03-17,,,43221,2021
2021-03-18,,,43602,2021
2021-03-19,,,43956,2021
2021-03-20,,,44268,2021
2021-03-21,,,44549,2021
2021-03-22,,,45311,2021
2021-03-23,,,45771,2021
2021-03-24,,,46119,2021
2021-03-25,,,46385,2021
2021-03-26,,,46747,2021
2021-03-27,,,47215,2021
2021-03-28,,,47410,2021
2021-03-29,,,47601,2021
2021-03-30,,,47971,2021
2021-03-31,,,48477,2021
2021-01-04,,,48856,2021
2021-02-04,,,49048,2021
2021-03-04,,,49545,2021
2021-04-04,,,50076,2021
2021-05-04,,,50450,2021
2021-06-04,,,50636,2021
2021-07-04,,,50955,2021
2021-08-04,,,51231,2021
2021-09-04,,,51803,2021
2021-10-04,,,52199,2021
2021-11-04,,,52412,2021
2021-12-04,,,52773,2021
2021-04-13,,,53108,2021
2021-04-14,,,53552,2021
2021-04-15,,,54076,2021
2021-04-16,,,54763,2021
2021-04-17,,,56009,2021
2021-04-18,,,57376,2021
2021-04-19,,,58963,2021
2021-04-20,,,59445,2021
2021-04-21,,,61382,2021
2021-04-22,,,63289,2021
2021-04-23,,,64484,2021
2021-04-24,,,66588,2021
2021-04-25,,,68263,2021
2021-04-26,,,69296,2021
2021-04-27,,,71202,2021
2021-04-28,,,72264,2021
2021-04-29,,,74480,2021
2021-04-30,,,75713,2021
2021-01-05,,,78748,2021
2021-02-05,,,80697,2021
2021-03-05,,,81187,2021
2021-04-05,,,82955,2021
2021-05-05,,,84262,2021
2021-06-05,,,86221,2021
2021-07-05,,,87650,2021
2021-08-05,,,89009,2021
2021-09-05,,,89943,2021
2021-10-05,,,90414,2021
2021-11-05,,,91126,2021
2021-12-05,,,92022,2021
2021-05-13,,,94218,2021
2021-05-14,,,95371,2021
2021-05-15,,,95774,2021
2021-05-16,,,96332,2021
2021-05-17,,,97383,2021
2021-05-18,,,99920,2021
2021-05-19,,,102844,2021
2021-05-20,,,106045,2021
2021-05-21,,,108986,2021
2021-05-22,,,112080,2021
2021-05-23,,,113934,2021
2021-05-24,,,117089,2021
2021-05-25,,,120405,2021
2021-05-26,,,121681,2021
2021-05-27,,,124125,2021
2021-05-28,,,126221,2021
2021-05-29,,,128123,2021
2021-05-30,,,131425,2021
2021-05-31,,,134616,2021
2021-01-06,,,136822,2021
2021-02-06,,,139285,2021
2021-03-06,,,141619,2021
2021-04-06,,,143494,2021
2021-05-06,,,145128,2021
2021-06-06,,,146395,2021
2021-07-06,,,147208,2021
2021-08-06,,,149221,2021
2021-09-06,,,151065,2021
2021-10-06,,,152867,2021
2021-11-06,,,154018,2021
2021-12-06,,,156051,2021
2021-06-13,,,157110,2021
2021-06-14,,,158631,2021
2021-06-15,,,160526,2021
2021-06-16,,,162152,2021
2021-06-17,,,163660,2021
2021-06-18,,,164780,2021
2021-06-19,,,166042,2021
2021-06-20,,,167129,2021
2021-06-21,,,168498,2021
2021-06-22,,,169897,2021
2021-06-23,,,171331,2021
2021-06-24,,,172961,2021
2021-06-25,,,174336,2021
2021-06-26,,,175545,2021
2021-06-27,,,176333,2021
2021-06-28,,,178433,2021
2021-06-29,,,180297,2021
2021-06-30,,,181741,2021
2021-01-07,,,184431,2021
2021-02-07,,,186686,2021
2021-03-07,,,188036,2021
2021-04-07,,,188873,2021
2021-05-07,,,190704,2021
2021-06-07,,,192412,2021
2021-07-07,,,193868,2021
2021-08-07,,,195047,2021
2021-09-07,,,196542,2021
2021-10-07,,,197732,2021
2021-11-07,,,198297,2021
2021-12-07,,,199777,2021
2021-07-13,,,201358,2021
2021-07-14,,,202487,2021
2021-07-15,,,203565,2021
2021-07-16,,,204658,2021
2021-07-17,,,205375,2021
2021-07-18,,,205535,2021
2021-07-19,,,206860,2021
2021-07-20,,,208011,2021
2021-07-21,,,208680,2021
2021-07-22,,,209165,2021
2021-07-23,,,210123,2021
2021-07-24,,,211134,2021
2021-07-25,,,211392,2021
2021-07-26,,,212698,2021
2021-07-27,,,214025,2021
2021-07-28,,,215263,2021
2021-07-29,,,216351,2021
2021-07-30,,,217155,2021
2021-07-31,,,217949,2021
2021-01-08,,,218413,2021
2021-02-08,,,219564,2021
2021-03-08,,,220990,2021
2021-04-08,,,222303,2021
2021-05-08,,,223248,2021
2021-06-08,,,224356,2021
2021-07-08,,,225009,2021
2021-08-08,,,225267,2021
2021-09-08,,,225895,2021
2021-10-08,,,226724,2021
2020-05-04,193.0,1954.0,2812,2020
2020-07-04,290.0,3125.0,3770,2020
2020-08-04,341.0,3443.0,4056,2020
2020-09-04,411.0,3989.0,5135,2020
2020-10-04,451.0,4840.0,7049,2020
2020-11-04,529.0,5790.0,8516,2020
2020-12-04,562.0,6875.0,10481,2020
2020-04-13,614.0,6875.0,10481,2020
2020-04-14,741.0,7103.0,8105,2020
2020-04-15,938.0,8658.0,9596,2020
2020-04-16,1164.0,12326.0,13492,2020
2020-04-17,1310.0,13992.0,15302,2020
2020-04-18,1402.0,13576.0,14978,2020
2020-04-19,1407.0,16428.0,17835,2020
2020-04-20,1485.0,17657.0,19142,2020
2020-04-21,1552.0,19353.0,20905,2020
2020-04-22,1587.0,21077.0,22664,2020
2020-04-23,1687.0,22861.0,24548,2020
2020-04-24,1846.0,24387.0,26233,2020
2020-04-25,1945.0,25921.0,27866,2020
2020-04-26,2090.0,21716.0,25232,2020
2020-04-27,2165.0,23500.0,27009,2020
2020-04-28,2387.0,26159.0,31060,2020
2020-04-29,2560.0,29261.0,33837,2020
2020-04-30,2625.0,29816.0,41712,2020
2020-01-05,2715.0,39353.0,44116,2020
2020-02-05,2788.0,41460.0,46578,2020
2020-03-05,2837.0,43937.0,49186,2020
2020-04-05,2942.0,46634.0,52095,2020
2020-05-05,3049.0,48931.0,54595,2020
2020-06-05,3138.0,51479.0,54595,2020
2020-07-05,3252.0,55002.0,61020,2020
2020-08-05,3341.0,57528.0,63705,2020
2020-09-05,3457.0,61629.0,68010,2020
2020-10-05,3614.0,65436.0,72069,2020
2020-11-05,3785.0,69187.0,76039,2020
2020-12-05,3986.0,73761.0,80885,2020
2020-05-13,4173.0,77738.0,85903,2020
2020-05-14,4426.0,82028.0,89760,2020
2020-05-15,4595.0,85879.0,93849,2020
2020-05-16,4790.0,91393.0,99677,2020
2020-05-17,4977.0,95355.0,103898,2020
2020-05-18,5236.0,100469.0,112168,2020
2020-05-19,5465.0,104348.0,116473,2020
2020-05-20,5735.0,108744.0,120737,2020
2020-05-21,5981.0,112947.0,125608,2020
2020-05-22,6170.0,116835.0,129060,2020
2020-05-23,6371.0,121033.0,132769,2020
2020-05-24,6665.0,124549.0,135889,2020
2020-05-25,6859.0,128267.0,138584,2020
2020-05-26,7024.0,131415.0,141508,2020
2020-05-27,7261.0,134774.0,146144,2020
2020-05-28,7453.0,138387.0,151182,2020
2020-05-29,7645.0,142383.0,155436,2020
2020-05-30,7891.0,146616.0,161552,2020
2020-05-31,8089.0,151793.0,167808,2020
2020-01-06,8283.0,157790.0,172019,2020
2020-02-06,8420.0,163100.0,177481,2020
2020-03-06,8588.0,168219.0,183662,2020
2020-04-06,8762.0,173392.0,189252,2020
2020-05-06,8996.0,179234.0,195249,2020
2020-06-06,9228.0,184202.0,200913,2020
2020-07-06,9401.0,190155.0,208514,2020
2020-08-06,9638.0,196497.0,215194,2020
2020-09-06,9849.0,203131.0,220936,2020
2020-10-06,10049.0,210081.0,228042,2020
2020-11-06,10241.0,217860.0,233740,2020
2020-12-06,10443.0,224064.0,241461,2020
2020-06-13,10641.0,231123.0,246973,2020
2020-06-14,10802.0,236649.0,252762,2020
2020-06-15,10935.0,242117.0,258040,2020
2020-06-16,11083.0,247196.0,263983,2020
2020-06-17,11244.0,253474.0,271205,2020
2020-06-18,11426.0,260395.0,277451,2020
2020-06-19,11582.0,267247.0,282674,2020
2020-06-20,11724.0,273628.0,290831,2020
2020-06-21,11903.0,280480.0,296943,2020
2020-06-22,12078.0,286516.0,302673,2020
2020-06-23,12261.0,291733.0,307812,2020
2020-06-24,12448.0,298712.0,314978,2020
2020-06-25,12595.0,305182.0,321595,2020
2020-06-26,12798.0,312463.0,329079,2020
2020-06-27,12965.0,320258.0,337041,2020
2020-06-28,13186.0,327832.0,344836,2020
2020-06-29,13370.0,336424.0,353612,2020
2020-06-30,13593.0,346060.0,365467,2020
2020-01-07,13861.0,355136.0,372811,2020
2020-02-07,14106.0,362735.0,380655,2020
2020-03-07,14297.0,371069.0,389180,2020
2020-04-07,14604.0,379911.0,398329,2020
2020-05-07,14930.0,389138.0,407882,2020
2020-06-07,15284.0,398304.0,417402,2020
2020-07-07,15627.0,407702.0,427143,2020
2020-08-07,16036.0,418080.0,437930,2020
2020-09-07,16341.0,429525.0,449680,2020
2020-10-07,16657.0,440470.0,460941,2020
2020-11-07,17201.0,453446.0,474461,2020
2020-12-07,17632.0,465270.0,486176,2020
2020-07-13,18207.0,486956.0,509223,2020
2020-07-14,19005.0,498635.0,521700,2020
2020-07-15,19643.0,516780.0,540483,2020
2020-07-16,20378.0,528644.0,553082,2020
2020-07-17,21082.0,542222.0,567364,2020
2020-07-18,21763.0,557831.0,583655,2020
2020-07-19,22600.0,572979.0,599640,2020
2020-07-20,23310.0,588491.0,615862,2020
2020-07-21,24095.0,602911.0,631067,2020
2020-07-22,24842.0,616100.0,645003,2020
2020-07-23,25474.0,629334.0,658869,2020
2020-07-24,26210.0,639884.0,670155,2020
2020-07-25,26926.0,653432.0,684419,2020
2020-07-26,27800.0,666310.0,698171,2020
2020-07-27,28589.0,679332.0,711982,2020
2020-07-28,29217.0,691395.0,724673,2020
2020-07-29,30134.0,704791.0,738986,2020
2020-07-30,30968.0,717895.0,752924,2020
2020-07-31,31806.0,731704.0,767571,2020
2020-01-08,32614.0,747094.0,783769,2020
2020-02-08,33535.0,761904.0,799500,2020
2020-03-08,34285.0,774016.0,812362,2020
2020-04-08,35082.0,786580.0,825723,2020
2020-05-08,35734.0,798246.0,838041,2020
2020-06-08,36564.0,805859.0,846484,2020
2020-07-08,37298.0,818562.0,859921,2020
2020-08-08,38157.0,832460.0,874678,2020
2020-09-08,39025.0,848394.0,891698,2020
2020-10-08,39891.0,865756.0,909926,2020
2020-11-08,,886130.0,931143,2020
2020-12-08,,905939.0,951822,2020
2020-08-13,,925149.0,972046,2020
2020-08-14,,944479.0,992172,2020
2020-08-15,44433.0,964620.0,1013332,2020
2020-08-16,,985609.0,1035343,2020
2020-08-17,,1004541.0,1055205,2020
2020-08-18,47375.0,1020921.0,1072575,2020
2020-08-19,,1037309.0,1089939,2020
2020-08-20,,1057376.0,1111158,2020
2020-08-21,50640.0,1078907.0,1133826,2020
2020-08-22,,1102365.0,1158510,2020
2020-08-23,,1123872.0,1181280,2020
2020-08-24,,1145005.0,1203705,2020
2020-08-25,,1166480.0,1226559,2020
2020-08-26,,1186878.0,1248021,2020
2020-08-27,,1209386.0,1271846,2020
2020-08-28,,1233987.0,1297699,2020
2020-08-29,,1259697.0,1324851,2020
2020-08-30,,1283102.0,1349814,2020
2020-08-31,,1309183.0,1377427,2020
